"","OBJECTID","MUID","SEQN","SNAM","S5ID","CMPPCT","NLAYERS","HYDGRP","SOL_ZMX","ANION_EXCL","SOL_CRK","TEXTURE","SOL_Z1","SOL_BD1","SOL_AWC1","SOL_K1","SOL_CBN1","CLAY1","SILT1","SAND1","ROCK1","SOL_ALB1","USLE_K1","SOL_EC1","SOL_CAL1","SOL_PH1","SOL_Z2","SOL_BD2","SOL_AWC2","SOL_K2","SOL_CBN2","CLAY2","SILT2","SAND2","ROCK2","SOL_ALB2","USLE_K2","SOL_EC2","SOL_CAL2","SOL_PH2","SOL_Z3","SOL_BD3","SOL_AWC3","SOL_K3","SOL_CBN3","CLAY3","SILT3","SAND3","ROCK3","SOL_ALB3","USLE_K3","SOL_EC3","SOL_CAL3","SOL_PH3","SOL_Z4","SOL_BD4","SOL_AWC4","SOL_K4","SOL_CBN4","CLAY4","SILT4","SAND4","ROCK4","SOL_ALB4","USLE_K4","SOL_EC4","SOL_CAL4","SOL_PH4","SOL_Z5","SOL_BD5","SOL_AWC5","SOL_K5","SOL_CBN5","CLAY5","SILT5","SAND5","ROCK5","SOL_ALB5","USLE_K5","SOL_EC5","SOL_CAL5","SOL_PH5"
"384",384,"",1,"SOIL_0423","",1,4,"",100,0.5,0.5,"",5,1.31128868528217,0.185100862449542,4.24303416226768,5.64,32.1666666666667,29.7666666666667,38.0666666666667,0,0.151926075527581,0.21147823731192,0,0,0,15,1.45198501197667,0.185025606457118,2.44135366568349,3.52666666666667,31.5666666666667,30.5,37.9666666666667,0,0.154822018124568,0.213738199285817,0,0,0,30,1.61896783947316,0.182441548107182,17.3882923177572,1.99666666666667,34.9333333333333,29.9,35.1666666666667,0,0.153800115964038,0.217665562468087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"385",385,"",1,"SOIL_0424","",1,4,"",100,0.5,0.5,"",5,1.35028235785484,0.186225403263984,3.98672035420783,5.51,35.6,27.1,37.3,0,0.15213814303292,0.203827145019285,0,0,0,15,1.46818849252523,0.190819939142821,3.46496277875935,3.8,35.7,27,37.3,0,0.15440513232724,0.203528001465014,0,0,0,30,1.62225843994789,0.174459026367756,13.0538102548825,1.77,32.6,28.3,39.1,0,0.154791232222992,0.21408914190798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"386",386,"",1,"SOIL_0426","",1,4,"",100,0.5,0.5,"",5,1.33076137284149,0.182953684828039,4.44012349501626,5.25,31.6,29.95,38.45,0,0.15194512597805,0.2117979307728,0,0,0,15,1.451840676719,0.185335777548211,2.42935911072399,3.625,32.4,29.9,37.8,0,0.154692533915375,0.211962070858181,0,0,0,30,1.55165270510168,0.179472234060342,3.51175785232958,2.515,33.1,29.9,37.05,0,0.154203045077396,0.21316383084343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"387",387,"",1,"SOIL_0427","",1,4,"",100,0.5,0.5,"",5,1.40063951769889,0.196850997286513,5.14996808558838,4.91,36.9,29.4,33.7,0,0.152605708122264,0.213398642027008,0,0,0,15,1.4972386813002,0.178225870552667,2.60417666310932,3.47,36.1,29.9,34,0,0.154056510326511,0.214699562228517,0,0,0,30,1.60344518395525,0.172749191822614,4.96070308840613,2.5,38.7,28.9,32.4,0,0.153309201621992,0.213650699374637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"388",388,"",1,"SOIL_0428","",1,4,"",100,0.5,0.5,"",5,1.3237,0.184913460185376,5.01249930237177,5.29,31.1,31.1,37.8,0,0.151772407499057,0.21564721132635,0,0,0,15,1.49281004287464,0.183820519217203,3.90365395663659,3.06,31.9,31.1,37.1,0,0.154808126475313,0.216101535932825,0,0,0,30,1.60615133588002,0.180574489511913,12.8547809537425,1.97,33.2,30.9,35.9,0,0.154469699870137,0.220540545394825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"389",389,"",1,"SOIL_0429","",1,4,"",100,0.5,0.5,"",5,1.32273861814486,0.184989123576775,5.86078560099586,5.39,31.7,31.7,36.6,0,0.15168450347946,0.218197778629349,0,0,0,15,1.41510969772723,0.2009708413837,3.5638134907947,3.92,30.8,31.9,37.3,0,0.153798938688065,0.218349023789505,0,0,0,30,1.59011420202914,0.179326851161351,8.761045564396,2.18,33.8,31.2,34.9,0,0.1541986833043,0.220130269251215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"390",390,"",1,"SOIL_0431","",1,4,"",100,0.5,0.5,"",5,1.34001060437341,0.187590818789076,5.1481191498982,5.43,33.9,28,38.1,0,0.152026970856703,0.206084634628995,0,0,0,15,1.42491557997233,0.19327838886204,3.94945115769082,4.18,34,28.3,37.7,0,0.153215100163795,0.207257654950505,0,0,0,30,1.56771095603791,0.177010493658241,8.50729252060188,2.17,31.2,29.2,39.7,0,0.154515614703291,0.210821271566002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"391",391,"",1,"SOIL_0434","",1,4,"",100,0.5,0.5,"",5,1.38325,0.189268197937154,4.09578540564559,4.84,34.45,27.45,38.1,0,0.152682246384978,0.204394787716363,0,0,0,15,1.44666882193388,0.197822017811603,4.12134444974179,3.895,34.1,27.9,38,0,0.153854170750814,0.205847976413992,0,0,0,30,1.61730843994789,0.175620325632851,13.9370827214722,1.77,32.05,28.5,39.45,0,0.154878831714522,0.214512560146488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"392",392,"",1,"SOIL_0435","",1,4,"",100,0.5,0.5,"",5,1.35647685004171,0.188290651014515,5.42986027768203,5.2,34.1,27.9,38,0,0.152110306827462,0.205840660007966,0,0,0,15,1.42852139787269,0.195456429666217,4.06802416956293,4.13,34,28.25,37.75,0,0.153337671985687,0.207073603194459,0,0,0,30,1.58603066555972,0.183772805987145,16.1011080330449,2.025,31.6,29,39.45,0,0.154574515858286,0.211701979967547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"393",393,"",1,"SOIL_0436","",1,4,"",100,0.5,0.5,"",5,1.16726927315176,0.188296020460553,7.34437343096517,8.46,33.6,32.8,33.5,0,0.151499448432523,0.223720344952707,0,0,0,15,1.20166783228819,0.191112304500819,8.85825232807018,7.64,32.7,33.7,33.6,0,0.151636793078038,0.226167419937247,0,0,0,30,1.38614548822221,0.187293307333916,5.31812552035918,4.71,33.8,33.1,33,0,0.152254241226182,0.224975640456502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"394",394,"",1,"SOIL_0437","",1,4,"",100,0.5,0.5,"",5,1.40400997727606,0.188755478888391,3.35735191868469,4.36,33.1,33.1,33.8,0,0.152818199571409,0.224273681392372,0,0,0,15,1.45393392215656,0.190382038651546,4.7686417303764,3.87,34.7,32.1,33.2,0,0.153048938511427,0.221806097776569,0,0,0,30,1.57290833700811,0.177904524178582,4.00530788967093,2.48,35.1,32.7,32.2,0,0.153839276033895,0.225152536421914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"395",395,"",1,"SOIL_0438","",1,4,"",100,0.5,0.5,"",5,1.44809652085093,0.192459734947961,3.93152008766222,3.9,34.3,32,33.7,0,0.153166094053848,0.221131649710827,0,0,0,15,1.51627681169205,0.179957215333413,3.6439638186796,3.2,35.8,31,33.2,0,0.153862956524518,0.218630144156293,0,0,0,30,1.61811095603791,0.177349585800613,25.8784254179089,2.17,36.8,31.7,31.5,0,0.153318587001194,0.224244265146377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"396",396,"",1,"SOIL_0439","",1,4,"",100,0.5,0.5,"",5,1.42925847346147,0.194433809684883,3.93159183343894,4.095,33.8,32.25,33.95,0,0.153030870807288,0.221676153760798,0,0,0,15,1.50434335387752,0.18451936093048,4.57741564095888,3.28,35.2,31.55,33.3,0,0.153972896530349,0.220111345243266,0,0,0,30,1.63217800191688,0.179715319738673,29.2720487355507,1.975,36.15,31.55,32.35,0,0.153528888671322,0.225071211659807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"397",397,"",1,"SOIL_0440","",1,4,"",100,0.5,0.5,"",5,1.44380914995196,0.193165501915655,4.46159436234065,3.97,34.4,32.3,33.3,0,0.153006350148642,0.222313789718078,0,0,0,15,1.52379246105992,0.177238092200859,4.3238560320695,3.12,35.9,31.6,32.5,0,0.15383095596974,0.22097356594113,0,0,0,30,1.63348306176452,0.184673325493068,65.4807803800835,2.01,36.7,32,31.3,0,0.153033683801816,0.226874618438092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"398",398,"",1,"SOIL_0442","",1,4,"",100,0.5,0.5,"",5,1.42799548822221,0.182312785357385,4.27641551070181,4.71,38.45,30.05,31.5,0,0.15231459455325,0.217111527471743,0,0,0,15,1.53611388127939,0.173613499754454,5.96716041349149,3.31,39,29.8,31.15,0,0.153125019310566,0.216762261199269,0,0,0,30,1.69838745810862,0.180853568268075,68.7710507849747,1.86,42.15,28.75,29.15,0,0.153017715312154,0.221298475360394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"399",399,"",1,"SOIL_0443","",1,4,"",100,0.5,0.5,"",5,1.46060039727595,0.178308822544212,4.78223934891565,4.4,39.7,29.2,31.1,0,0.15244313331124,0.214915385808913,0,0,0,15,1.51664488179056,0.171506544065037,5.99893773002548,3.66,39.9,29.3,30.8,0,0.15305724621109,0.215488893512342,0,0,0,30,1.71558736482678,0.182905841555915,59.7222456928391,1.74,42.6,28.2,29.2,0,0.153403314615545,0.222344589050376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400",400,"",1,"SOIL_0444","",1,4,"",100,0.5,0.5,"",5,1.44006609287172,0.177209566866007,4.29949510607783,4.54,38.5,29.6,31.9,0,0.152338304258328,0.215436561792729,0,0,0,15,1.52948774332984,0.174887510912771,5.38076813233752,3.37,38.8,29.4,31.7,0,0.153099602849628,0.215140733559931,0,0,0,30,1.70227231564098,0.181693986466092,68.1977654455205,1.82,42.1,28.3,29.6,0,0.153326463424154,0.220339330142071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"401",401,"",1,"SOIL_0445","",1,4,"",100,0.5,0.5,"",5,1.45148859291826,0.174811699612586,5.28448194247,4.5375,39.75,29.975,30.275,0,0.152177271605889,0.217944247744435,0,0,0,15,1.53127366931403,0.165605967943602,5.48856218525384,3.455,39.75,30,30.25,0,0.152990479798856,0.218071994260393,0,0,0,30,1.71116703664325,0.185906360346876,110.313681551461,1.7575,42.325,28.825,28.85,0,0.153245873783361,0.224174726134133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"402",402,"",1,"SOIL_0446","",1,4,"",100,0.5,0.5,"",5,1.42583951769889,0.189091506006716,7.99382861244563,4.91,39.7,31.2,29.1,0,0.152151515522124,0.222608776481029,0,0,0,15,1.53010438018291,0.172337975803998,5.632869528262,3.43,39.4,31.3,29.3,0,0.152959882602483,0.222754861782094,0,0,0,30,1.71225843994789,0.178917774594074,90.5652506598449,1.77,42.6,29.7,27.7,0,0.152839292112438,0.227697775050121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"403",403,"",1,"SOIL_0447","",1,4,"",100,0.5,0.5,"",5,1.27341095722594,0.186103348283514,12.5110831041347,6.33,32.5666666666667,34.7333333333333,32.6666666666667,0,0.151409150409177,0.229892462503423,0,0,0,15,1.28855000173527,0.188414355841389,11.1340198674531,6.00333333333333,32.1,35.5333333333333,32.3666666666667,0,0.151498032134473,0.232384196745276,0,0,0,30,1.42124082166863,0.189258288735824,5.92720114176547,4.36666666666667,35.0666666666667,33.8,31.1333333333333,0,0.152747450702523,0.228387895117907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"404",404,"",1,"SOIL_0448","",1,4,"",100,0.5,0.5,"",5,1.46298804504104,0.184615955783859,8.60281520200209,4.195,38.35,33.45,28.2,0,0.152379478970095,0.229948103983048,0,0,0,15,1.55715326366659,0.165406129599693,9.97486099707657,2.975,38.25,33.95,27.8,0,0.152519627246551,0.231908416117393,0,0,0,30,1.64799892704,0.164954934787314,41.2812026796251,2.035,38.6,34.25,27.1,0,0.152263127626062,0.237013841406818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"405",405,"",1,"SOIL_0449","",1,4,"",100,0.5,0.5,"",5,1.48104469503588,0.187260323333518,9.27310124817636,3.89666666666667,37.9333333333333,34.7,27.3666666666667,0,0.152636980592612,0.234284178391489,0,0,0,15,1.55595586127757,0.162231547044817,8.28633606202418,3.03333333333333,38.6666666666667,34.6333333333333,26.6666666666667,0,0.152644050187083,0.234924218998471,0,0,0,30,1.6713649246542,0.161185959439829,14.3282425872178,1.76,37.9333333333333,35.4,26.6666666666667,0,0.153035315283653,0.246016902441942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"406",406,"",1,"SOIL_0450","",1,4,"",100,0.5,0.5,"",5,1.46298804504104,0.184615955783859,8.60281520200209,4.195,38.35,33.45,28.2,0,0.152379478970095,0.229948103983048,0,0,0,15,1.55715326366659,0.165406129599693,9.97486099707657,2.975,38.25,33.95,27.8,0,0.152519627246551,0.231908416117393,0,0,0,30,1.64799892704,0.164954934787314,41.2812026796251,2.035,38.6,34.25,27.1,0,0.152263127626062,0.237013841406818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"407",407,"",1,"SOIL_0451","",1,4,"",100,0.5,0.5,"",5,1.43568741713431,0.180740380754389,7.42838090588631,4.63,38.7,32.5,28.8,0,0.152075989461882,0.226662622876537,0,0,0,15,1.55953604084176,0.174205946723339,9.01169038286119,2.9,37.8,33.5,28.7,0,0.152692127107924,0.229839055694713,0,0,0,30,1.63052692388977,0.161101895729865,22.1752248609061,2.3,39.6,33.2,27.1,0,0.152336645023409,0.231890985739483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"408",408,"",1,"SOIL_0452","",1,4,"",100,0.5,0.5,"",5,1.49637238347081,0.178056101871388,11.0200516287955,3.725,38.2,34.35,27.45,0,0.152920694385233,0.233221781224538,0,0,0,15,1.55878728154544,0.165338517106555,10.8607365217578,3.03,38.95,34.2,26.85,0,0.152560415571486,0.233492371758471,0,0,0,30,1.67037455727351,0.164991096245207,15.7366092806904,1.75,37.7,35.15,27.1,0,0.153180338365403,0.245197437295106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"409",409,"",1,"SOIL_0453","",1,4,"",100,0.5,0.5,"",5,1.50084444225842,0.175328284611761,9.40504009801712,3.69,38.4,34.3,27.3,0,0.152914080791748,0.233223433412922,0,0,0,15,1.56272906375681,0.158941956223569,10.4484460851145,3.01,39.2,34,26.8,0,0.152371786955866,0.232983227198723,0,0,0,30,1.6735033747238,0.168193712460059,19.6749380362486,1.73,37.8,35,27.1,0,0.153138335201549,0.245404715930154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410",410,"",1,"SOIL_0454","",1,4,"",100,0.5,0.5,"",5,1.47771882193388,0.190611806099118,9.75441704780959,3.895,37.55,33.9,28.55,0,0.152691318710238,0.230918351265622,0,0,0,15,1.55002647590576,0.175847602640093,9.85751546108197,2.99,37.6,34.05,28.35,0,0.152738116321382,0.231677040093201,0,0,0,30,1.63716040327645,0.162930628316316,34.3655653412623,2.155,38.75,34.05,27.2,0,0.152328982294242,0.235085076322148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411",411,"",1,"SOIL_0455","",1,4,"",100,0.5,0.5,"",5,1.41804764622408,0.172515441561207,4.43889383109686,4.605,36.55,37.6,25.85,0,0.152343562007986,0.243794444611549,0,0,0,15,1.54726004287464,0.157381065433815,2.2723030312716,3.06,37.95,36.9,25.15,0,0.153209988426079,0.242678008790147,0,0,0,30,1.68541447864602,0.178771428984455,20.0260238423928,2.03,42.7,34.2,23.05,0,0.152506300906616,0.241136966265251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"412",412,"",1,"SOIL_0456","",1,4,"",100,0.5,0.5,"",5,1.42710766133584,0.186915668390932,3.94741984007913,4.81,39.1,37.9,23,0,0.152813056570722,0.247456193091438,0,0,0,15,1.48289537209929,0.18371114719284,1.77068543528528,4.1,39.8,38.1,22.1,0,0.15322890629047,0.248948686122343,0,0,0,30,1.64820267447467,0.177966298849833,0.707234661508603,2.65,45.2,35.5,19.3,0,0.1537148114978,0.245630146180066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"413",413,"",1,"SOIL_0457","",1,4,"",100,0.5,0.5,"",5,1.41032839761484,0.190678295627818,3.30644307142453,4.495,34.85,28.8,36.3,0,0.153138648421309,0.209750745378358,0,0,0,15,1.52773728154544,0.182141132634513,3.75538282386248,3.03,35.5,28.9,35.6,0,0.154413280277616,0.210614436268672,0,0,0,30,1.65391293563322,0.174798169026532,36.9711450765143,2.145,40.5,27.35,32.15,0,0.153027407093457,0.210731595596372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"414",414,"",1,"SOIL_0460","",1,4,"",100,0.5,0.5,"",5,1.4126474262112,0.190348702066524,3.56460539433276,4.52,35.3,28.4,36.2,0,0.153074117666879,0.208651938261372,0,0,0,15,1.52742957457535,0.183814992338484,4.21841859371406,2.97,34.9,28.9,36.3,0,0.154373954366554,0.210056694487723,0,0,0,30,1.69181676704318,0.178157657819315,43.4909417173805,1.85,41.3,26.7,32,0,0.153089705830953,0.212531537609655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"415",415,"",1,"SOIL_0462","",1,4,"",100,0.5,0.5,"",5,1.45540129353373,0.195480730111875,4.0822645647991,4.20666666666667,37.6,26.8,35.6333333333333,0,0.153176542490906,0.204011134939158,0,0,0,15,1.55659348423962,0.180179320899209,3.5237222908113,3.04,38.8,26.4666666666667,34.7333333333333,0,0.153546738806367,0.203781306857483,0,0,0,30,1.66115606073967,0.176278208377733,17.2443247535148,2.05,40.2333333333333,26.0333333333333,33.7333333333333,0,0.153228443637751,0.206155056043308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"416",416,"",1,"SOIL_0465","",1,4,"",100,0.5,0.5,"",5,1.43956252396444,0.185762297687516,3.36557764765741,4.58,38.75,27.05,34.15,0,0.152656550580118,0.205955046226627,0,0,0,15,1.56908586171916,0.183093134897595,3.52144968978062,3.22,41.85,26.4,31.8,0,0.153258410992536,0.205813896931013,0,0,0,30,1.66991605412315,0.172041272314081,0.714932298993826,2.415,45.2,24.95,29.9,0,0.153966623407293,0.203816952114255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"417",417,"",1,"SOIL_0466","",1,4,"",100,0.5,0.5,"",5,1.41762130304371,0.195808716825503,3.23536028324814,4.905,38.75,25.75,35.5,0,0.152664660366488,0.200868744434474,0,0,0,15,1.54018909827319,0.1847227602479,2.409655245326,3.36,39.9,25.15,34.95,0,0.153799615762733,0.199426012249861,0,0,0,30,1.61585870539008,0.182971602467582,3.01607424972529,2.585,40.95,25.1,34,0,0.153525791885645,0.200417283710929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"418",418,"",1,"SOIL_0467","",1,4,"",100,0.5,0.5,"",5,1.4328247852029,0.186645483210177,3.31253472160511,4.57,37.925,26.725,35.35,0,0.152735901357641,0.204012457431094,0,0,0,15,1.53881267256448,0.18612814248168,3.10683534293596,3.285,39.075,26.125,34.825,0,0.153706662378753,0.202562888656764,0,0,0,30,1.64168184362882,0.166064496480658,4.59746246789806,2.225,40.025,25.925,34.025,0,0.153374978145763,0.204260427376327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"419",419,"",1,"SOIL_0468","",1,4,"",100,0.5,0.5,"",5,1.3280160609598,0.190383149247538,19.0819564073503,5.875,35.625,35.95,28.425,0,0.151755004510325,0.236829460378623,0,0,0,15,1.42382205046475,0.19121029811229,6.06769097654876,4.255,34.475,35.75,29.775,0,0.152714044845213,0.235094022925823,0,0,0,30,1.59155959532271,0.148144118788307,6.85322721083056,2.7525,39.925,33.825,26.25,0,0.152202425081435,0.233221476972073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"420",420,"",1,"SOIL_0469","",1,4,"",100,0.5,0.5,"",5,1.27544803986092,0.189785719559313,19.60994302466,6.73,35.35,35.85,28.8,0,0.151655808864641,0.236216061615058,0,0,0,15,1.3921123088074,0.182098080108649,6.59484736835306,4.695,34.35,35.35,30.3,0,0.152150057789717,0.233515034205211,0,0,0,30,1.52201155576635,0.169565797800716,8.81796680494087,3.55,39.55,33.7,26.75,0,0.152784392523698,0.232058026124075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"421",421,"",1,"SOIL_0470","",1,4,"",100,0.5,0.5,"",5,1.33813868528217,0.194461093145431,17.8228283518417,5.64,35.15,36.15,28.7,0,0.151836426685392,0.237148466208785,0,0,0,15,1.43195847346147,0.192727155518188,5.00464340585736,4.095,34.1,35.7,30.2,0,0.15290891213888,0.234596452346813,0,0,0,30,1.60507388784509,0.165104473877046,11.5383601124746,2.575,39.65,33.75,26.6,0,0.15256360984164,0.23293900510611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"422",422,"",1,"SOIL_0471","",1,4,"",100,0.5,0.5,"",5,1.3909,0.191813997028299,9.61549505129503,4.84,35.3,36.4,28.3,0,0.152293923317074,0.238204292721323,0,0,0,15,1.45771284876784,0.191080279827503,5.04932126745502,3.76,34.2,36,29.8,0,0.15408595625914,0.235790558367702,0,0,0,30,1.68014896668855,0.169334003803611,72.584470967636,1.9,40.6,33.5,25.9,0,0.152522444229526,0.238033452834139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"423",423,"",1,"SOIL_0472","",1,4,"",100,0.5,0.5,"",5,1.28113141418247,0.179233180672403,14.099985066465,6.725,35.95,36.75,27.35,0,0.151618116906905,0.239989628804812,0,0,0,15,1.41258779878056,0.191567485798354,8.48789839556021,4.56,35.6,36.15,28.2,0,0.152472387431273,0.237642838556525,0,0,0,30,1.52223827196138,0.171227263015587,3.52293174341485,3.365,37.95,35.55,26.5,0,0.153177288324655,0.237535355080541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"424",424,"",1,"SOIL_0473","",1,4,"",100,0.5,0.5,"",5,1.32325350322626,0.17935435696026,13.7129453083008,6.04,36.2,38,25.8,0,0.151682426767066,0.244939085158272,0,0,0,15,1.46566770851299,0.185863021728511,3.28028511593961,3.93,36.5,37.6,25.9,0,0.153110356187152,0.243753743701973,0,0,0,30,1.63990765964382,0.156395084824313,6.10594989916803,2.07,38.1,37.4,24.5,0,0.152974050638863,0.248031808120525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"425",425,"",1,"SOIL_0474","",1,4,"",100,0.5,0.5,"",5,1.27655250049213,0.17819794294496,14.0692426062407,6.83,36.1,36.75,27.1,0,0.151647065278746,0.240318703236641,0,0,0,15,1.38941406265147,0.188595717075272,11.8226957220283,4.93,35.8,36.25,27.95,0,0.152263109975307,0.238097580141368,0,0,0,30,1.53185849099101,0.172865777558003,5.23858151925752,3.235,37.85,35.8,26.3,0,0.153035508158887,0.238499548675563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"426",426,"",1,"SOIL_0475","",1,4,"",100,0.5,0.5,"",5,1.33978979523143,0.181076803986667,16.1345252391388,6.204,39.12,32.29,28.59,0,0.151544091997129,0.226247527454283,0,0,0,15,1.44941418935114,0.182560033247704,8.07949064932985,4.47,39,33,28,0,0.152264877131544,0.228842884737136,0,0,0,30,1.5447227413214,0.1776164085513,11.1024209697643,3.442,41.13,31.49,27.36,0,0.152769881188673,0.225147550078774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"427",427,"",1,"SOIL_0476","",1,4,"",100,0.5,0.5,"",5,1.31862648127232,0.183946565334128,7.76595301808081,5.9,34.75,32.45,32.8,0,0.151574803260874,0.223132015413348,0,0,0,15,1.36069387232422,0.188033703875215,6.50116571526652,5.345,35.6,31.55,32.85,0,0.151705445167358,0.220452294929076,0,0,0,30,1.53283038618731,0.174884839634643,4.28912762250963,3.055,36.3,31.1,32.55,0,0.153719815058169,0.219531482446728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"428",428,"",1,"SOIL_0477","",1,4,"",100,0.5,0.5,"",5,1.36004845612134,0.180294909550248,9.0776459262154,5.724,38.16,31.9,29.92,0,0.151704960376599,0.223935269622881,0,0,0,15,1.51050357876816,0.175874218350511,7.11820349617821,3.672,39.32,31.6,29.06,0,0.153010036824192,0.22384838653711,0,0,0,30,1.64114186805963,0.191017168297494,28.5829818416285,2.476,42.64,29.96,27.46,0,0.152534436587656,0.221279607894443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
